Age,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Mood Score,Stress Level,Year,Month,Day,Gender_Male,Gender_Other,Productivity Class
59,23.62,4.63,5.01,2,26,53,177,4.741003864410938,9,4,2024,8,24,0.0,0.0,0
26,21.3,4.75,7.45,1,42,40,169,9.606941086891457,7,1,2024,4,2,0.0,1.0,1
49,23.53,5.11,5.57,5,42,289,39,6.838886645969183,3,10,2024,9,1,0.0,1.0,0
33,21.78,3.95,6.17,2,37,126,18,7.948007937235266,3,10,2024,6,9,0.0,0.0,1
44,23.83,8.19,8.35,1,72,106,88,6.668854312232345,6,5,2024,12,23,0.0,0.0,0
38,20.95,2.69,5.74,6,39,113,106,11.490244971751412,2,6,2024,5,16,0.0,0.0,0
30,23.1,3.88,4.78,6,87,206,128,10.115525824604036,2,9,2024,5,18,0.0,0.0,0
46,20.15,5.36,9.21,2,70,108,46,9.481074478995872,4,5,2024,4,11,1.0,0.0,0
29,23.68,6.86,7.18,5,60,51,87,10.314342786557486,7,5,2024,5,8,0.0,1.0,1
59,22.25,7.13,8.88,5,60,136,5,8.426969517998174,7,6,2024,2,5,0.0,0.0,0
34,23.03,5.61,6.57,6,72,284,164,7.288748871043518,7,1,2024,4,27,0.0,1.0,0
38,20.08,4.53,8.45,6,32,208,125,5.325985415721766,3,10,2024,9,3,0.0,0.0,1
53,20.68,4.22,7.54,7,46,245,126,5.873626967410673,8,9,2024,5,17,0.0,0.0,1
50,22.15,4.71,6.56,10,64,140,128,9.05135136974701,5,7,2024,6,23,0.0,1.0,0
43,22.2,4.66,6.46,1,66,6,57,8.062440511670232,1,1,2024,5,7,1.0,0.0,0
42,20.03,3.34,7.3,5,31,281,123,11.052507639526056,9,8,2024,3,2,0.0,1.0,0
46,21.25,2.77,5.52,3,70,205,156,5.467537571227476,9,3,2024,11,7,1.0,0.0,0
47,23.28,8.29,9.01,2,7,21,5,7.115239511831002,8,4,2024,5,18,1.0,0.0,1
35,20.73,6.18,9.45,4,63,220,122,4.342700440952906,3,3,2024,11,30,0.0,0.0,0
57,22.05,4.87,6.82,4,74,121,106,11.434307218096476,1,9,2024,6,30,0.0,1.0,0
51,23.23,3.98,4.74,4,7,200,57,10.255679817263673,10,4,2024,12,13,1.0,0.0,1
46,22.45,3.92,5.47,6,28,214,130,7.465304890521331,4,10,2024,7,27,0.0,1.0,1
59,20.2,4.26,8.06,8,58,39,129,7.398806742944695,1,10,2024,9,1,0.0,0.0,1
43,21.52,4.17,6.66,6,66,165,60,6.596094401402737,10,4,2024,1,2,0.0,1.0,0
32,23.52,7.82,8.3,6,87,203,160,7.458769811226778,5,6,2024,10,4,0.0,1.0,0
49,22.07,5.72,7.65,2,47,216,55,5.608521216399561,8,7,2024,3,10,0.0,1.0,1
55,21.12,2.86,5.75,6,37,175,26,11.991140896266325,3,3,2024,4,13,0.0,0.0,1
30,22.85,7.81,8.96,5,53,290,85,4.11505156857668,2,1,2024,12,16,1.0,0.0,1
32,21.57,6.76,9.19,5,84,124,137,7.1247488606542575,3,2,2024,12,21,0.0,1.0,0
42,22.38,4.78,6.4,2,54,27,58,7.754281818606323,2,4,2024,3,14,0.0,1.0,0
59,20.22,0.98,4.77,2,26,54,119,11.533535893264244,5,7,2024,9,2,0.0,0.0,0
58,21.35,2.63,5.28,7,3,192,142,5.633332473345944,6,2,2024,2,28,0.0,0.0,0
37,23.53,7.08,7.55,8,19,221,165,8.287480630816946,10,2,2024,7,27,0.0,0.0,1
19,21.17,4.63,7.46,8,42,149,147,4.253950122983909,10,1,2024,10,19,0.0,0.0,1
33,21.7,3.26,5.56,8,47,154,87,11.076666343369505,3,3,2024,5,7,0.0,0.0,1
34,22.9,6.49,7.59,5,19,230,52,11.802745067832564,1,10,2024,7,30,0.0,1.0,0
28,21.1,2.65,5.55,2,19,49,101,11.539067632018217,5,4,2024,12,15,0.0,0.0,0
57,23.17,5.3,6.13,8,55,59,137,6.051704488134128,4,4,2024,10,19,0.0,1.0,0
55,23.92,4.83,4.91,2,30,10,45,10.4304391238678,6,10,2024,4,10,0.0,1.0,0
41,23.78,5.15,5.37,7,16,64,56,9.721491638241927,8,2,2024,5,7,0.0,1.0,0
35,23.65,7.47,7.82,10,14,166,12,11.915609047720451,8,4,2024,9,21,0.0,1.0,1
35,23.13,6.1,6.96,6,82,248,47,7.254438407613788,7,4,2024,8,5,1.0,0.0,1
30,20.8,2.18,5.38,3,76,187,89,10.95684865979822,4,7,2024,7,5,1.0,0.0,0
55,21.92,3.34,5.43,3,27,130,149,8.830807860322224,8,7,2024,3,12,0.0,1.0,0
29,22.5,5.87,7.37,5,61,126,168,6.021168244970293,10,4,2024,3,12,1.0,0.0,0
37,20.88,2.71,5.83,1,14,272,151,7.889043881719393,7,8,2024,1,13,1.0,0.0,0
43,22.2,5.04,6.84,1,27,188,15,8.922029226259312,2,1,2024,9,20,0.0,1.0,0
30,20.75,5.39,8.64,5,20,111,54,9.172803551589295,4,9,2024,10,12,0.0,0.0,0
48,22.85,4.74,5.89,9,51,136,110,5.285436677694761,2,9,2024,6,28,1.0,0.0,0
29,20.22,5.29,9.07,8,71,154,11,7.03801218335454,10,3,2024,10,14,1.0,0.0,1
48,20.52,3.8,7.28,5,84,55,133,6.927086476455044,5,3,2024,5,18,1.0,0.0,0
58,22.83,5.06,6.23,1,20,114,62,4.331993337464636,1,6,2024,11,5,1.0,0.0,1
19,22.6,7.52,8.92,4,85,217,176,6.252928336845054,4,10,2024,5,26,0.0,0.0,1
53,23.75,8.22,8.47,3,55,283,128,4.711917718850773,1,8,2024,10,14,0.0,1.0,1
21,23.43,4.4,4.96,8,75,286,118,11.744611051605869,2,3,2024,7,26,0.0,0.0,1
59,21.32,5.59,8.27,10,82,151,4,4.918375418010241,3,9,2024,9,6,1.0,0.0,0
40,21.32,5.6,8.29,4,86,175,111,6.173065450194957,2,3,2024,6,29,0.0,1.0,1
39,21.53,2.62,5.08,10,51,24,20,8.668840296064797,5,6,2024,5,28,1.0,0.0,1
40,21.33,5.94,8.6,6,22,191,39,7.196150276695478,4,1,2024,4,22,0.0,1.0,1
28,23.07,4.06,4.99,5,54,36,55,4.7373436677794585,5,9,2024,7,18,1.0,0.0,0
57,21.17,4.33,7.16,7,89,204,122,9.985286611101484,10,9,2024,2,28,0.0,1.0,0
38,21.9,2.98,5.08,9,75,277,39,11.915454126237051,1,9,2024,4,12,0.0,1.0,0
59,22.27,3.15,4.88,3,79,7,174,4.414287109862535,10,1,2024,7,9,1.0,0.0,0
31,21.57,3.17,5.61,8,60,142,53,10.095068894899551,5,8,2024,6,14,1.0,0.0,0
40,21.42,6.6,9.19,10,19,197,58,9.251276828005256,4,1,2024,6,11,1.0,0.0,0
31,22.72,3.8,5.08,3,62,238,162,4.614424386515372,4,4,2024,9,5,1.0,0.0,0
57,20.27,5.26,9.0,2,64,287,163,7.305380137661756,5,4,2024,6,11,1.0,0.0,1
33,23.73,5.33,5.6,2,30,258,135,8.019418297331011,7,2,2024,10,22,0.0,0.0,1
56,20.93,2.86,5.93,10,17,196,116,7.427663230790364,7,5,2024,9,20,0.0,0.0,0
21,22.08,3.84,5.76,2,14,95,5,6.6016895702096905,10,1,2024,12,15,1.0,0.0,0
21,20.3,2.53,6.23,6,69,290,21,5.059236907971637,7,10,2024,4,5,1.0,0.0,0
29,21.53,4.19,6.65,9,72,278,82,11.096954537789587,4,7,2024,1,3,0.0,1.0,0
51,23.78,6.49,6.71,10,77,93,118,10.439709843194036,3,4,2024,1,30,1.0,0.0,1
27,22.17,6.82,8.65,6,44,208,125,10.947276191575472,10,2,2024,2,17,0.0,1.0,1
33,22.28,7.07,8.79,10,15,261,107,6.509652096416522,4,7,2024,2,23,1.0,0.0,1
43,22.43,5.76,7.33,8,6,190,110,8.10546467005423,1,1,2024,9,2,0.0,1.0,1
22,23.58,6.33,6.75,5,29,150,143,6.655986353902121,4,5,2024,10,18,0.0,0.0,1
32,21.85,3.16,5.31,10,20,63,164,10.081287438321272,4,9,2024,10,11,0.0,1.0,0
53,21.52,5.42,7.9,5,53,29,44,6.700259727070551,6,4,2024,11,21,0.0,0.0,0
53,22.83,5.39,6.56,6,78,147,8,8.364656974336532,2,5,2024,1,22,1.0,0.0,0
28,21.95,2.62,4.67,2,76,297,136,5.249612063444794,4,3,2024,12,8,1.0,0.0,1
48,22.87,7.21,8.34,4,9,129,59,9.322921667351237,5,8,2024,6,7,0.0,1.0,1
38,21.77,6.36,8.59,1,74,46,105,10.331708327116152,8,4,2024,5,8,0.0,1.0,1
28,22.17,6.9,8.73,3,26,181,48,9.460259676301773,4,6,2024,4,17,0.0,0.0,0
59,20.92,5.15,8.24,10,46,245,21,4.976059308615112,9,2,2024,10,10,1.0,0.0,0
42,23.65,4.78,5.13,10,72,9,95,10.45406051031301,7,2,2024,6,8,0.0,0.0,0
48,21.02,1.77,4.75,5,27,124,102,8.002228281662083,5,2,2024,11,16,1.0,0.0,1
51,23.35,4.57,5.22,4,44,21,126,9.58266228404136,8,9,2024,8,3,0.0,0.0,0
55,22.52,6.8,8.28,5,67,148,103,5.022197222319924,6,1,2024,4,5,0.0,1.0,1
24,23.23,4.21,4.97,9,53,43,97,6.546096331085807,7,8,2024,3,27,0.0,0.0,0
31,22.53,3.1,4.57,3,16,82,109,4.103179758316204,8,4,2024,9,12,0.0,1.0,1
42,21.02,4.55,7.54,9,71,246,128,6.519347556711166,7,6,2024,10,17,0.0,1.0,1
46,21.25,6.73,9.48,3,64,57,110,6.546432757538779,4,6,2024,12,9,0.0,0.0,0
50,23.57,7.4,7.83,4,19,72,166,10.982875372525315,3,6,2024,1,8,0.0,1.0,0
30,23.93,5.86,5.92,4,52,42,41,8.188508636238847,10,7,2024,6,21,1.0,0.0,0
45,23.92,4.7,4.79,7,50,267,10,9.102193134764732,2,3,2024,10,25,1.0,0.0,0
45,22.65,5.87,7.22,4,46,262,10,11.261883465420102,9,10,2024,8,17,1.0,0.0,0
54,20.38,5.5,9.12,9,53,115,117,9.024956249948572,7,10,2024,12,23,0.0,0.0,0
40,23.7,9.05,9.35,10,24,53,28,6.71444213847654,3,1,2024,1,11,0.0,0.0,0
47,20.23,2.99,6.76,9,50,105,46,8.93142541897496,4,10,2024,7,26,1.0,0.0,0
59,21.27,6.54,9.27,9,73,137,134,8.202067350252666,6,4,2024,11,15,0.0,1.0,0
51,23.7,7.69,7.99,4,0,70,177,10.975304490244044,8,8,2024,6,9,1.0,0.0,0
44,20.28,1.64,5.36,3,46,250,30,8.765438593292236,7,10,2024,10,18,0.0,0.0,0
47,21.17,5.62,8.46,4,17,89,0,6.584797613330698,7,10,2024,2,8,0.0,0.0,1
23,22.6,5.21,6.61,5,29,248,169,7.850223609753896,6,7,2024,8,24,0.0,0.0,0
29,20.53,3.87,7.33,5,14,257,179,4.192881547269335,2,3,2024,9,2,0.0,1.0,0
54,20.72,1.46,4.74,10,10,67,122,8.704003707437028,2,8,2024,5,14,0.0,0.0,0
23,20.9,4.39,7.49,7,15,166,155,7.320999516277769,7,1,2024,1,22,0.0,0.0,0
39,22.07,6.39,8.32,10,38,270,156,4.098728368482992,3,10,2024,9,21,1.0,0.0,0
32,21.18,3.67,6.49,3,66,7,121,5.162613539364033,3,5,2024,12,13,0.0,1.0,0
33,22.78,4.29,5.51,5,70,14,70,4.352526892563051,6,8,2024,2,14,1.0,0.0,1
33,23.92,6.67,6.76,2,11,187,153,10.054064721975426,4,9,2024,4,22,0.0,0.0,1
30,21.45,2.33,4.88,9,50,55,154,10.127772598841432,8,4,2024,10,5,0.0,1.0,1
51,21.12,4.37,7.25,8,47,93,172,5.895391951173788,4,6,2024,8,7,0.0,1.0,1
35,21.9,2.96,5.06,2,54,202,146,11.940116961295772,10,6,2024,12,3,0.0,0.0,0
39,23.88,5.36,5.47,7,59,186,32,10.660894186609047,1,5,2024,2,14,0.0,1.0,0
52,20.37,3.71,7.34,6,15,27,162,7.168007731084922,7,7,2024,4,8,0.0,0.0,1
43,20.67,2.21,5.54,7,63,157,76,8.750245055547618,1,5,2024,8,1,1.0,0.0,1
44,23.28,4.13,4.85,8,50,169,134,10.241701188285068,6,9,2024,11,8,1.0,0.0,0
48,21.65,5.2,7.55,1,86,147,100,11.295676673597065,9,2,2024,9,1,1.0,0.0,0
23,20.62,1.57,4.96,2,39,258,116,7.773195926004763,3,2,2024,1,25,0.0,1.0,1
41,22.0,3.48,5.48,1,88,225,146,10.467159058432184,6,3,2024,8,28,1.0,0.0,1
36,21.25,2.74,5.49,7,17,33,88,8.441070294025508,5,10,2024,11,24,1.0,0.0,0
56,21.15,4.24,7.09,4,17,87,124,10.49492899208304,8,9,2024,3,10,0.0,1.0,0
21,23.23,4.5,5.27,4,68,246,4,8.516725111467707,2,4,2024,4,18,1.0,0.0,0
58,23.75,4.54,4.79,5,10,98,41,10.872894061175332,5,10,2024,4,18,0.0,1.0,1
19,23.98,5.53,5.55,8,63,150,156,6.427084349033065,5,7,2024,3,13,0.0,0.0,0
48,23.72,4.49,4.77,2,24,12,121,8.600484587670518,7,6,2024,8,10,0.0,0.0,1
37,22.35,4.88,6.53,3,61,143,127,11.274021555495938,9,7,2024,7,13,1.0,0.0,0
31,22.62,6.32,7.71,3,48,143,110,6.139322227776861,8,2,2024,2,4,1.0,0.0,0
59,22.73,7.53,8.79,10,33,35,152,11.294549029488731,7,6,2024,8,7,1.0,0.0,0
42,20.75,4.48,7.73,10,27,74,165,4.041117020684482,10,5,2024,10,11,0.0,1.0,0
47,23.83,9.06,9.23,6,58,108,128,8.78271989476548,8,6,2024,2,23,0.0,1.0,1
20,20.65,5.45,8.8,1,79,229,171,5.556280265347873,5,1,2024,7,14,0.0,0.0,1
54,22.27,5.07,6.8,5,47,223,2,9.67511057459509,4,1,2024,6,26,1.0,0.0,0
31,22.23,7.54,9.31,2,35,246,7,9.561499729680524,2,8,2024,1,24,0.0,0.0,1
30,21.23,3.52,6.29,9,81,191,152,5.106972757764453,6,2,2024,12,17,1.0,0.0,1
38,20.35,1.83,5.48,2,42,272,79,6.053177657488766,4,5,2024,7,27,1.0,0.0,0
22,20.6,2.12,5.52,5,41,184,65,4.001816305746044,6,6,2024,12,15,0.0,1.0,0
46,22.75,7.63,8.88,7,64,96,0,4.953125375968385,2,1,2024,10,4,0.0,0.0,0
53,21.25,2.91,5.66,2,87,55,112,7.134487156937373,6,1,2024,10,10,0.0,0.0,0
56,21.27,6.07,8.81,7,53,285,97,7.685868801933391,7,8,2024,8,16,1.0,0.0,0
57,21.95,5.14,7.19,1,51,284,148,8.27728738460419,10,3,2024,5,25,0.0,0.0,1
37,21.12,3.16,6.04,1,23,82,62,4.491401034078661,6,4,2024,7,2,0.0,1.0,0
59,20.5,2.7,6.2,2,16,293,141,9.39214027907174,6,3,2024,5,5,0.0,0.0,1
36,23.55,8.6,9.05,1,51,197,164,5.375012097087394,5,5,2024,2,25,1.0,0.0,0
57,23.45,7.8,8.35,10,63,170,16,10.55699895638116,7,5,2024,1,16,0.0,0.0,1
32,21.73,4.2,6.47,7,18,1,9,5.554188568014411,5,6,2024,11,22,0.0,0.0,0
58,21.77,5.0,7.24,6,82,44,96,4.318491515566031,7,10,2024,5,29,1.0,0.0,1
53,22.43,7.67,9.24,2,54,96,79,11.850060619130216,10,3,2024,4,6,1.0,0.0,1
51,20.67,5.75,9.09,3,57,31,30,10.466145689730226,9,1,2024,3,19,1.0,0.0,1
49,22.15,3.39,5.24,2,29,227,148,7.056987955679785,1,10,2024,3,1,0.0,0.0,0
59,23.18,6.69,7.5,9,31,14,61,10.591981215039826,2,10,2024,4,24,0.0,1.0,0
53,22.2,4.41,6.21,7,59,277,73,9.80229667483644,6,9,2024,5,9,0.0,0.0,0
34,20.02,2.5,6.49,8,8,272,116,8.563275931229132,10,5,2024,12,9,1.0,0.0,1
41,20.27,1.74,5.48,4,44,81,16,6.976658039703168,4,2,2024,5,28,0.0,0.0,0
26,22.43,5.26,6.83,5,18,25,153,6.73706080089516,2,5,2024,2,16,1.0,0.0,0
34,23.8,5.86,6.06,3,48,54,153,6.906042813406482,4,5,2024,5,10,1.0,0.0,0
53,21.0,1.76,4.76,10,79,143,156,7.713631591617013,4,7,2024,4,27,1.0,0.0,0
43,22.53,6.78,8.24,4,62,67,153,11.65707866031837,10,1,2024,8,20,0.0,0.0,0
41,21.72,2.83,5.12,4,39,65,86,5.938829561094098,1,2,2024,9,25,0.0,0.0,1
20,23.65,8.0,8.35,4,77,271,82,6.733128901524815,4,6,2024,3,24,0.0,1.0,0
47,22.65,5.52,6.87,3,5,83,154,10.81124598313179,7,5,2024,1,18,1.0,0.0,0
20,20.37,4.81,8.45,9,14,92,16,8.144617321580489,5,9,2024,1,11,0.0,0.0,1
25,23.57,5.6,6.03,7,13,265,139,5.542964549516914,2,9,2024,9,23,0.0,0.0,1
34,21.5,4.66,7.16,7,3,105,84,8.937553816935733,2,5,2024,1,10,0.0,1.0,0
29,21.55,2.97,5.42,3,10,139,72,7.26311686805824,5,4,2024,1,19,1.0,0.0,1
53,21.18,4.22,7.03,6,84,148,49,4.557755406669836,8,7,2024,1,10,1.0,0.0,0
39,22.95,3.7,4.75,3,37,50,9,9.382047889975391,8,6,2024,5,14,0.0,0.0,0
56,22.28,3.16,4.87,9,75,297,26,6.042826801831212,4,10,2024,12,6,1.0,0.0,1
28,21.93,2.7,4.76,7,30,63,32,10.751947775536198,1,5,2024,2,1,0.0,1.0,0
52,21.88,5.65,7.77,8,71,29,171,5.850861138075272,4,1,2024,8,13,0.0,1.0,1
43,22.2,6.2,8.0,4,41,209,93,7.85613871821546,6,1,2024,5,18,1.0,0.0,1
51,20.12,1.48,5.36,5,25,181,12,6.5391108002230816,10,8,2024,5,19,1.0,0.0,0
29,22.72,8.04,9.32,5,85,257,126,9.464914285784372,10,8,2024,7,4,0.0,0.0,1
40,23.13,5.67,6.53,5,12,4,73,9.753875352353171,5,2,2024,7,22,0.0,0.0,1
24,22.23,3.65,5.42,5,69,64,131,5.806316417205033,5,7,2024,5,22,0.0,1.0,1
44,23.2,4.35,5.15,4,79,158,52,6.543237390186269,5,1,2024,8,8,0.0,1.0,1
29,21.85,4.29,6.44,8,68,225,76,7.562192198117635,10,6,2024,8,7,1.0,0.0,1
50,23.67,7.99,8.33,3,73,170,120,5.88470582595742,3,6,2024,11,19,0.0,1.0,0
29,23.5,7.21,7.71,8,35,280,97,10.414721347622448,9,5,2024,11,2,0.0,0.0,0
52,22.93,5.06,6.13,9,77,259,92,8.865691014131574,10,4,2024,5,25,0.0,0.0,0
18,23.42,4.51,5.09,8,34,173,169,9.392302939399654,1,6,2024,3,9,0.0,1.0,1
26,22.02,7.19,9.17,8,30,167,47,7.365892500548934,7,8,2024,5,29,0.0,1.0,0
33,22.2,7.02,8.82,4,79,194,112,4.665784529664578,2,7,2024,6,25,1.0,0.0,1
29,20.92,5.05,8.13,10,86,245,83,4.436882425707752,5,1,2024,5,3,0.0,1.0,0
36,20.28,1.66,5.38,4,83,18,108,5.611250473706818,5,4,2024,2,6,0.0,0.0,1
27,20.2,0.96,4.76,10,9,9,101,6.815078674776052,5,8,2024,2,3,0.0,0.0,0
56,20.48,1.18,4.7,9,16,68,57,5.0754674189564,8,6,2024,7,11,0.0,0.0,0
50,21.92,6.88,8.97,1,35,107,9,8.077251606430085,1,7,2024,6,19,1.0,0.0,1
33,22.85,5.61,6.76,6,24,155,4,5.142514435782939,6,9,2024,8,6,0.0,0.0,0
50,20.03,4.64,8.6,3,39,152,126,6.862038106349714,4,4,2024,4,2,1.0,0.0,1
40,22.87,6.22,7.35,7,72,274,134,8.561453054037552,10,4,2024,6,20,0.0,0.0,1
19,21.58,5.83,8.24,5,38,245,80,11.060923660137966,4,6,2024,11,24,0.0,1.0,1
29,20.05,3.27,7.22,5,17,56,11,5.066614530740601,3,7,2024,7,15,1.0,0.0,1
32,22.45,5.37,6.92,3,85,282,108,10.47982994946778,5,1,2024,7,27,1.0,0.0,0
27,22.97,4.39,5.43,7,85,145,111,11.735748116946525,7,1,2024,4,18,0.0,1.0,0
51,23.28,4.44,5.16,9,72,199,178,11.665104958435968,4,7,2024,3,22,0.0,1.0,0
31,22.37,3.46,5.1,6,54,67,87,5.111751935092997,9,10,2024,7,22,0.0,0.0,1
59,23.18,6.25,7.07,2,73,107,121,10.290653243160325,9,3,2024,5,12,0.0,0.0,1
56,21.08,4.04,6.96,10,50,43,14,4.242830444264034,5,2,2024,9,8,0.0,1.0,0
39,22.03,2.88,4.84,1,6,268,119,11.021537430622786,7,8,2024,1,3,0.0,0.0,1
23,20.52,4.54,8.02,3,20,23,3,10.972687062899253,3,4,2024,1,17,0.0,1.0,0
52,23.72,6.38,6.66,4,45,140,154,9.155880492164751,8,1,2024,12,22,0.0,1.0,0
58,20.2,2.75,6.55,4,42,21,110,5.096422422625244,3,10,2024,12,20,0.0,0.0,0
58,20.73,4.28,7.55,8,73,56,39,7.449683878914631,3,8,2024,8,3,1.0,0.0,0
24,23.15,6.81,7.66,2,66,199,30,5.862868455008754,2,6,2024,1,5,1.0,0.0,1
37,21.82,4.55,6.73,7,38,144,44,10.941616783353911,6,6,2024,10,23,1.0,0.0,1
39,22.98,3.68,4.69,8,36,48,51,6.124460784099309,5,7,2024,5,9,1.0,0.0,0
54,22.5,4.48,5.98,10,47,299,81,5.7626191475006605,6,3,2024,9,30,0.0,0.0,0
58,20.9,3.58,6.68,7,44,147,23,9.1448348209428,10,7,2024,4,7,0.0,1.0,1
55,22.45,6.0,7.55,10,47,146,136,11.458785133069686,10,3,2024,2,16,1.0,0.0,0
46,20.62,4.6,7.98,1,20,38,101,11.804815353253218,2,1,2024,2,8,0.0,1.0,0
56,20.7,3.4,6.7,3,62,50,129,10.61112249280444,5,9,2024,4,8,1.0,0.0,1
55,22.15,4.03,5.88,4,84,48,69,11.31101032257437,10,5,2024,9,14,1.0,0.0,0
38,21.62,3.65,6.03,10,71,260,14,9.2440797747689,5,3,2024,8,5,1.0,0.0,0
30,22.33,7.18,8.85,6,89,185,61,7.370407053066917,8,8,2024,2,16,0.0,1.0,1
38,21.33,5.63,8.3,4,7,57,45,7.50435260724307,9,10,2024,4,6,0.0,1.0,1
33,21.6,2.39,4.79,7,40,231,92,4.139985711899109,5,1,2024,10,11,1.0,0.0,0
44,21.47,5.64,8.18,8,86,220,132,11.14490993057978,4,9,2024,3,13,1.0,0.0,1
19,20.87,4.47,7.6,7,73,152,124,10.502807772294062,6,5,2024,10,9,1.0,0.0,1
19,20.32,5.07,8.75,4,64,208,128,4.264095487202618,3,7,2024,3,6,0.0,0.0,1
39,21.2,2.76,5.56,10,34,23,27,5.778262133108682,1,3,2024,11,26,1.0,0.0,1
51,20.23,3.2,6.97,4,42,74,102,11.249100289019836,7,7,2024,7,25,0.0,1.0,0
24,21.53,2.55,5.02,2,70,131,19,7.623066883324093,1,8,2024,11,10,1.0,0.0,0
47,23.93,7.31,7.37,10,82,64,68,5.1310684337307215,8,4,2024,2,4,0.0,0.0,0
21,21.82,2.94,5.12,2,21,65,20,5.746424894492098,7,6,2024,12,22,1.0,0.0,1
34,22.13,4.76,6.62,1,1,243,175,9.394348589600195,3,10,2024,3,30,0.0,1.0,0
37,22.67,7.07,8.4,5,81,143,131,9.045082359864644,7,3,2024,12,24,0.0,0.0,1
59,22.27,7.53,9.26,10,8,99,145,6.143978135075024,2,9,2024,12,2,0.0,0.0,1
59,22.47,4.46,6.0,2,56,171,74,9.21824890254757,2,10,2024,5,22,1.0,0.0,0
59,21.32,5.92,8.6,9,56,195,118,9.302878301077325,5,8,2024,11,15,0.0,0.0,0
22,20.5,2.72,6.22,10,31,288,125,8.173867350825965,3,10,2024,10,26,0.0,0.0,0
19,22.75,5.82,7.07,3,12,230,43,5.101872791102469,9,2,2024,7,3,0.0,0.0,1
48,21.52,4.5,6.98,5,57,105,43,8.88913218568997,9,2,2024,9,2,0.0,1.0,1
23,22.03,7.51,9.48,10,56,125,151,7.456538280532942,1,10,2024,10,12,0.0,0.0,1
53,22.63,7.68,9.05,2,84,99,103,4.23040944437215,5,2,2024,7,22,0.0,0.0,0
47,20.77,6.07,9.3,4,24,274,4,6.74702231659658,3,7,2024,9,11,0.0,0.0,1
43,21.3,4.39,7.09,10,28,166,168,5.1641384030994,3,1,2024,2,9,0.0,1.0,0
24,23.18,5.44,6.26,10,68,176,25,8.781059518951203,7,1,2024,1,16,0.0,0.0,0
43,22.53,5.43,6.9,1,37,133,45,11.235622492499951,8,2,2024,8,22,1.0,0.0,1
34,21.47,3.22,5.75,6,5,25,166,11.479144372436068,3,7,2024,3,12,0.0,1.0,0
30,20.15,4.54,8.39,9,78,51,129,10.825025375281893,3,10,2024,4,13,1.0,0.0,0
55,22.68,8.11,9.42,6,47,191,146,4.875858928551952,9,4,2024,2,3,0.0,1.0,1
47,20.43,0.96,4.52,2,11,296,129,4.197359636323897,3,6,2024,5,12,1.0,0.0,1
52,22.98,4.52,5.53,9,42,207,73,4.829093811846365,2,8,2024,12,21,0.0,0.0,0
57,20.03,3.78,7.75,9,47,293,86,5.072199154551934,5,10,2024,8,2,0.0,0.0,0
53,20.97,1.9,4.94,4,2,75,45,10.44095367003732,9,5,2024,7,16,1.0,0.0,0
52,20.02,3.2,7.19,1,38,93,173,4.135753034523732,9,2,2024,9,23,0.0,1.0,1
19,20.33,2.54,6.21,4,44,19,60,4.577705482681504,9,2,2024,4,14,0.0,1.0,0
43,20.93,5.53,8.6,1,50,260,12,5.7042825587461135,9,3,2024,4,30,0.0,0.0,1
47,21.35,3.18,5.83,9,46,68,103,10.027804843571843,8,2,2024,10,17,1.0,0.0,1
33,23.18,5.17,5.98,10,38,88,173,11.34035915677076,9,8,2024,7,30,0.0,0.0,1
32,22.07,3.75,5.68,9,73,279,48,7.080848983919363,10,5,2024,6,26,1.0,0.0,0
33,23.42,7.42,8.0,7,13,78,176,4.631438840307299,1,7,2024,2,29,0.0,1.0,0
31,23.48,8.22,8.74,7,55,76,150,6.70888983290106,7,8,2024,2,26,1.0,0.0,0
50,21.27,6.36,9.09,6,33,83,152,4.854567943711925,8,5,2024,1,18,1.0,0.0,1
33,20.48,2.52,6.04,7,15,226,15,8.413698976159736,1,5,2024,1,11,0.0,0.0,0
53,23.67,6.65,6.99,4,24,65,136,9.674369017126144,3,4,2024,6,26,1.0,0.0,0
18,21.73,5.94,8.21,10,13,181,45,10.567353708904,10,1,2024,4,12,1.0,0.0,1
41,22.88,7.06,8.17,4,81,36,25,7.948349276715624,8,4,2024,8,19,1.0,0.0,0
39,21.87,2.92,5.05,1,86,14,158,9.335725627897451,2,10,2024,6,30,0.0,1.0,0
37,23.05,7.05,8.0,6,22,58,89,8.262777058266078,2,8,2024,12,29,0.0,1.0,1
31,21.57,7.03,9.47,3,52,77,155,9.43977368071501,5,10,2024,5,18,0.0,0.0,1
39,23.85,5.86,6.01,2,22,140,68,6.037310127119695,9,9,2024,6,19,1.0,0.0,1
34,22.55,7.48,8.93,3,11,99,11,5.5815224249159,7,1,2024,4,10,0.0,1.0,0
45,23.48,8.0,8.51,6,87,261,26,5.165029173643387,8,8,2024,5,14,0.0,0.0,0
57,22.17,5.86,7.69,8,64,273,43,4.749063146669034,7,7,2024,12,23,0.0,1.0,1
59,23.47,8.6,9.13,2,77,219,23,9.454283982307636,5,8,2024,6,10,0.0,1.0,0
50,21.48,4.58,7.1,10,56,292,6,9.657826626683386,7,5,2024,4,9,1.0,0.0,1
21,21.72,4.17,6.45,7,27,196,66,8.009301851659924,10,4,2024,8,29,0.0,0.0,1
